Confirmed, Source, KOR
,"角色：可使用已解锁的AG以及战装，替换主界面桌面。同时可使用背景按钮更换AG所在的背景。","캐릭터: 잠금 해제된 AG 및 전투복을 사용하여 메인 인터페이스 데스크톱을 교체할 수 있습니다.아울러 배경 버튼으로 AG가 위치한 배경을 바꿀 수 있다."
,"讲述主线剧情的剧情关卡，不包含战斗,观看后剧情关将消失。","주요 줄거리를 다루는 관문, 전투는 포함되지 않으며 시청 후 관문은 사라진다."
,"资源获取关卡没有次数限制，超额掉落次数每日刷新。","자원 획득 관문에는 횟수 제한이 없으며 초과 낙하 횟수는 매일 갱신됩니다."
,"赏金任务：获得大量【资金】","현상금 미션 : 대량 획득 [자금]"
,"进入【同盟】当中的每周任务，完成任务可以获得用于在补给当中兑换稀有道具的【同盟磁卡】","【동맹】의 주간 미션에 들어가, 미션을 완수하면 보급에서 희귀 아이템을 교환할 수 있는【동맹 마그네틱 카드】를 획득할 수 있다."
,"进入同盟信息，可以确认该同盟内成员的基本信息以及贡献。","동맹 정보에 들어가면 해당 동맹 내 구성원의 기본 정보와 기여를 확인할 수 있다."
,"进入同盟后，指挥官可以在同盟主页确认同盟的基本信息，以及确认同盟相关的活动。","동맹에 들어가면 지휘관은 동맹 홈페이지에서 동맹의 기본 정보를 확인하고 동맹 관련 활동을 확인할 수 있다."
,"进入同盟建设，共分为同盟建设以及道具支援","동맹 건설에 들어가면 동맹 건설과 도구 지원으로 나뉜다."
,"连续作战：若一场战斗存在多波敌人，连续作战的回合数将会累加。部分玩法将不受到义肢化率的影响。","연속 작전: 한 전투에 여러 파의 적이 존재하면 연속 작전의 라운드 수가 누적된다.부분 플레이는 의족화 속도에 영향을 받지 않습니다."
,"速度值的高低将影响行动条自然推进的快慢。\n在战斗中，可以通过各种技能效果来提升或减少行动条的进度。当回合结束时，无论其行动条在行动时达到多少，都会被重置为<color=#0066CC>0%</color>。","속도 값의 수준은 작업 표시줄의 자연스러운 진행 속도에 영향을 미칩니다.\n전투 중에 다양한 기능 효과를 통해 액션 줄의 진도를 높이거나 줄일 수 있습니다.라운드가 종료되면, 그 동작이 움직일 때 얼마가 되든 간에, 리셋됩니다.<color=#0066CC>0%</color>。"
,"部分角色技能将带有技能冷却时间增加/技能冷却时间减少效果，可以额外增加/减少技能冷却时间。","일부 캐릭터 스킬은 스킬 쿨타임 시간 증가/스킬 쿨타임 시간 감소 효과가 있어 스킬 쿨타임 시간을 추가로 증가/감소할 수 있습니다."
,"防卫：主要偏向为保护我方角色，承受敌方造成的伤害","방위: 주로 우리측을 보호하기 위해 적의 피해를 감수하는 쪽으로 치우쳐 있습니다."
,"防护系统的主要属性固定为防御","방호 시스템의 주요 속성은 방어로 고정되어 있다"
,"附加属性","추가 속성"
,"附加属性在装备获取时就已经决定，不会随着强化等级的提升而增加","추가 속성은 장비 획득 시 결정되며, 강화 등급의 상승에 따라 증가하지 않습니다."
,"附加属性所提供的的属性种类并不固定，随着装备等级的强化，附加属性的词条将逐个解锁，按照装备品质的稀有程度最多拥有4个附加属性。","부가 속성에 의해 제공되는 속성의 종류는 고정되어 있지 않으며, 장비 등급이 강화됨에 따라 부가 속성의 표제어들이 하나씩 잠금 해제되어 장비 품질의 희귀성에 따라 최대 4개의 부가 속성을 가질 수 있습니다."
,"限时BOSS挑战将会随着活动的结束而关闭，请指挥官不要错过哦。","기간 한정 보스 챌린지는 이벤트 종료와 함께 종료되오니, 지휘관님 놓치지 마세요."
,"随着任务目标完成数量的增加，将会解锁当前章节的目标奖励。","작업 목표 달성 수가 증가함에 따라 현재 장의 목표 보상이 잠금 해제됩니다."
,"随着好感度的提升，可以提升AG的【好感等级】","호감도가 높아짐에 따라 AG의 [호감등급]을 올릴 수 있습니다."
,"随着指挥官主线作战进度的提升，派遣可前往的区域以及可同时派遣的队伍也会提升。","지휘관 본선의 작전 진도가 높아짐에 따라 파견 가능 구역과 동시 파견 가능 대열도 높아진다."
,"가구세트에 따라 상이한 쾌적도 보정이 있어 창고 내에서 가지고 있는 가구세트의","가구세트에 따라 상이한 쾌적도 보정이 있어 창고 내에서 가지고 있는 가구세트의"
,"과 【훈장】","과 【훈장】"
,"균형: 각 방면의 능력이 평균치로, 다양한 전투에 대응할 수 있습니다","균형: 각 방면의 능력이 평균치로, 다양한 전투에 대응할 수 있습니다"
,"그와 동시에 <color=#6ef258>질풍</color> 속성의 유닛으로부터 억제 효과를 받습니다.","그와 동시에 <color=#6ef258>질풍</color> 속성의 유닛으로부터 억제 효과를 받습니다."
,"기능에 따라 강화 레벨, 취득시간, 장비랭크, 메인속성, 별 랭크, 무장, 장비상태를 정렬할 수 있습니다.","기능에 따라 강화 레벨, 취득시간, 장비랭크, 메인속성, 별 랭크, 무장, 장비상태를 정렬할 수 있습니다."
,"기타 : 특정 조건을 클리어함으로써 특수 벽지가 언락됩니다.","기타 : 특정 조건을 클리어함으로써 특수 벽지가 언락됩니다."
,"는 적과 아군 캐릭터의 속성으로, ","는 적과 아군 캐릭터의 속성으로, "
,"다른 난이도의 BOSS 도전을 클리어하면 이벤트 코인과 기타 보상을 받을 수 있습니다.","다른 난이도의 BOSS 도전을 클리어하면 이벤트 코인과 기타 보상을 받을 수 있습니다."
,"도감 또는 챕터 우측 하단의 스토리 회고로","도감 또는 챕터 우측 하단의 스토리 회고로"
,"동맹카드는 동맹건설 내에서 획득할 수도 있습니다.","동맹카드는 동맹건설 내에서 획득할 수도 있습니다."
,"동맹 경험치가 가득 차면 자동으로 Lv.업된다.동맹의 Lv.가 높을수록 멤버를 많이 받아들일 수 있다.","동맹 경험치가 가득 차면 자동으로 Lv.업된다.동맹의 Lv.가 높을수록 멤버를 많이 받아들일 수 있다."
,"동맹 구축 페이지는 사단 조직 및 아이템 지원으로 나뉘어 있다.","동맹 구축 페이지는 사단 조직 및 아이템 지원으로 나뉘어 있다."
,"동맹 리더는 동맹 정보 화면에서 멤버 관리, 플레이어 초대 및 멤버 제명을 할 수 있다.","동맹 리더는 동맹 정보 화면에서 멤버 관리, 플레이어 초대 및 멤버 제명을 할 수 있다."
,"동맹 연습 화면 좌측 하단의 전황에는 실시간으로 동맹 멤버의 전투 상황이 업데이트됩니다.","동맹 연습 화면 좌측 하단의 전황에는 실시간으로 동맹 멤버의 전투 상황이 업데이트됩니다."
,"동맹 정보를 열면 그 동맹 멤버의 기본 정보 및 공헌을 확인할 수 있다.","동맹 정보를 열면 그 동맹 멤버의 기본 정보 및 공헌을 확인할 수 있다."
,"동맹 카드를 소비하면 동맹 보급 내에서 보상과 교환할 수 있습니다","동맹 카드를 소비하면 동맹 보급 내에서 보상과 교환할 수 있습니다"
,"동맹 화면을 열면 동맹 마이페이지에서 동맹의 기본 정보 및 동맹에 관한 이벤트를 확인할 수 있다.","동맹 화면을 열면 동맹 마이페이지에서 동맹의 기본 정보 및 동맹에 관한 이벤트를 확인할 수 있다."
,"동맹 BOSS가 추격 상태에서 쓰러지면 잠금기가 바로 해제되고 지휘관은 바로 재배치할 수 있습니다.","동맹 BOSS가 추격 상태에서 쓰러지면 잠금기가 바로 해제되고 지휘관은 바로 재배치할 수 있습니다."
,"동시에 이벤트 스테이지를 클리어하면 메인 화면에서 사용할 수 있는 CG와 도감 컬렉션이 언락됩니다.이벤트가 종료되면 받을 수 없게 되니까 잊지 말고 받아요.","동시에 이벤트 스테이지를 클리어하면 메인 화면에서 사용할 수 있는 CG와 도감 컬렉션이 언락됩니다.이벤트가 종료되면 받을 수 없게 되니까 잊지 말고 받아요."
,"또한 속도 배치를 탭하여 AI 파견에 가장 적합한 AG를 자동으로 선택할 수도 있습니다.","또한 속도 배치를 탭하여 AI 파견에 가장 적합한 AG를 자동으로 선택할 수도 있습니다."
,"또한 임무 도전 보상은 동맹 전체의 구성원이 공유합니다.","또한 임무 도전 보상은 동맹 전체의 구성원이 공유합니다."
,"또한 주함 내에는 다양한 모함 이벤트가 있어 AG와의 신뢰도가 일정 수준에 도달하거나 발동 조건을 충족하면 모함 내에서 특별한 스토리를 볼 수 있습니다.","또한 주함 내에는 다양한 모함 이벤트가 있어 AG와의 신뢰도가 일정 수준에 도달하거나 발동 조건을 충족하면 모함 내에서 특별한 스토리를 볼 수 있습니다."
,"를 소비해 AG의 스킬 레벨을 올릴 수 있습니다","를 소비해 AG의 스킬 레벨을 올릴 수 있습니다"
,"매번 전투 스테이지를 진행할 때 준비 화면에 해당 스테이지의 전투 목표가 표시됩니다.","매번 전투 스테이지를 진행할 때 준비 화면에 해당 스테이지의 전투 목표가 표시됩니다."
,"매일 1회째 [동맹]에 들어가면 동맹 로그인 보상을 받을 수 있습니다.","매일 1회째 [동맹]에 들어가면 동맹 로그인 보상을 받을 수 있습니다."
,"매주 소탕 후 2개의 항점이 리셋되어 제1 스테이지 스타트입니다.최대 11개의 항점이 소탕됩니다.","매주 소탕 후 2개의 항점이 리셋되어 제1 스테이지 스타트입니다.최대 11개의 항점이 소탕됩니다."
,"매주 훈련단계의 결산 시, 지휘관의 티어에 따라 보상이 지급된다","매주 훈련단계의 결산 시, 지휘관의 티어에 따라 보상이 지급된다"
,"메뉴의 【편성】","메뉴의 【편성】"
,"메인 배틀의 진도가 진행되는 동시에 파견할 수 있는 영역이나 동시에 파견할 수 있는 부대도 증가합니다.","메인 배틀의 진도가 진행되는 동시에 파견할 수 있는 영역이나 동시에 파견할 수 있는 부대도 증가합니다."
,"메인 장비의 하위 속성의 타이틀 수가 소재 장비를 초과할 경우 합성 후 타이틀 수는 소재 장비의 수가 되므로 신중하게 조작하여 주십시오.","메인 장비의 하위 속성의 타이틀 수가 소재 장비를 초과할 경우 합성 후 타이틀 수는 소재 장비의 수가 되므로 신중하게 조작하여 주십시오."
,"메인 CG: 메인 스테이지를 클리어하고 스토리를 보면 사용 가능한 메인 CG 벽지가 언락됩니다.","메인 CG: 메인 스테이지를 클리어하고 스토리를 보면 사용 가능한 메인 CG 벽지가 언락됩니다."
,"모함 내 과연함 내에서 장비와 장비를 합성하여 소재 장비의 하위 속성을 메인 장비로 교체할 수 있습니다.","모함 내 과연함 내에서 장비와 장비를 합성하여 소재 장비의 하위 속성을 메인 장비로 교체할 수 있습니다."
,"모함 레벨이 Lv1이 되면 창고 내에서 쾌적도가 가장 높은 1점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv2가 되면 창고 내에서 쾌적도가 가장 높은 2점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv3가 되면 창고 내에서 쾌적도가 가장 높은 3점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv4가 되면 창고 내에서 쾌적도가 가장 높은 4점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv5가 되면 창고 내에서 쾌적도가 가장 높은 5점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.","모함 레벨이 Lv1이 되면 창고 내에서 쾌적도가 가장 높은 1점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv2가 되면 창고 내에서 쾌적도가 가장 높은 2점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv3가 되면 창고 내에서 쾌적도가 가장 높은 3점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv4가 되면 창고 내에서 쾌적도가 가장 높은 4점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다.\n모함 레벨이 Lv5가 되면 창고 내에서 쾌적도가 가장 높은 5점의 가구 세트의 쾌적도가 모함의 총 쾌적도로 계산됩니다."
,"무스 포획 : 대량의 [캣볼]를 획득할 수 있습니다.","무스 포획 : 대량의 [캣볼]를 획득할 수 있습니다."
,"방어계통의 메인속성은 방어로 고정되며,","방어계통의 메인속성은 방어로 고정되며,"
,"변경버튼 옆 배경버튼을 탭하여","변경버튼 옆 배경버튼을 탭하여"
,"별 랭크가 높을수록 장비의 메인속성값도 높아집니다. 또, 부속 타이틀의 속성범위도 별 랭크의 증가에 따라 상승합니다.","별 랭크가 높을수록 장비의 메인속성값도 높아집니다. 또, 부속 타이틀의 속성범위도 별 랭크의 증가에 따라 상승합니다."
,"보수로 입수합니다.","보수로 입수합니다."
,"부가속성은","부가속성은"
,"부가속성은 장비획득 시에 이미 결정되며 강화 레벨의 상승과 함께 증가하는 일은 없습니다","부가속성은 장비획득 시에 이미 결정되며 강화 레벨의 상승과 함께 증가하는 일은 없습니다"
,"불리한 속성으로 공격하면 적은 50%의 확률로 이 공격을 치우치게 합니다. \\n치우침은 적에게 입히는 <color=#42ebff>대미지를 감소시키고 25%</color>, 또한 공격에 의한 효과가 부가되지 않습니다. 전투 중 치우팀을 받은 대미지는 표시되는 숫자 내에 회색으로 나타납니다.","불리한 속성으로 공격하면 적은 50%의 확률로 이 공격을 치우치게 합니다. \\n빗맞음은 적에게 입히는 <color=#42ebff>대미지를 감소시키고 25%</color>, 또한 공격에 의한 효과가 부가되지 않습니다. 전투 중 치우팀을 받은 대미지는 표시되는 숫자 내에 회색으로 나타납니다."
,"사단 조직에서는 동맹 멤버가 대응하는 아이템을 기증해 보수를 획득하고 동맹 경험치를 높일 수 있다.","사단 조직에서는 동맹 멤버가 대응하는 아이템을 기증해 보수를 획득하고 동맹 경험치를 높일 수 있다."
,"사이드 스테이지:","사이드 스테이지:"
,"상금 임무 : 대량의 【자금】을 획득할 수 있습니다.","상금 임무 : 대량의 【자금】을 획득할 수 있습니다."
,"상태이상명중: 대상에 디버프효과를 부여할 때, 상태이상명중을 바탕으로 명중률이 증가합니다","상태이상명중: 대상에 디버프효과를 부여할 때, 상태이상명중을 바탕으로 명중률이 증가합니다"
,"상태이상저항: 디버프효과를 받으면 상태저항을 바탕으로 저항률이 상승합니다","상태이상저항: 디버프효과를 받으면 상태저항을 바탕으로 저항률이 상승합니다"
,"서낭도 보정 : 모함의 레벨업과 함께 모함의 쾌적도도 향상시킵니다.구체적인 규칙은 다음과 같습니다.","서낭도 보정 : 모함의 레벨업과 함께 모함의 쾌적도도 향상시킵니다.구체적인 규칙은 다음과 같습니다."
,"설정한 커스텀 설정에 따라 자동적으로 전투가 진행됩니다.","설정한 커스텀 설정에 따라 자동적으로 전투가 진행됩니다."
,"속도값의 고저는 행동 게이지의 자연상승속도에 영향을 미칩니다.\n전투 중, 각 스킬 효과를 통해 행동 게이지의 페이스를 조절할 수 있습니다 턴이 종료되면 행동 게이지가 행동 시에 아무리 상승했다고 할지라도<color=#0066CC>0%</color>로 리셋됩니다.","속도값의 고저는 행동 게이지의 자연상승속도에 영향을 미칩니다.\n전투 중, 각 스킬 효과를 통해 행동 게이지의 페이스를 조절할 수 있습니다 턴이 종료되면 행동 게이지가 행동 시에 아무리 상승했다고 할지라도<color=#0066CC>0%</color>로 리셋됩니다."
,"속성은 AG와 적 모두에게 존재하는 고정된 코어 타입입니다.","속성은 AG와 적 모두에게 존재하는 고정된 코어 타입입니다."
,"속성의 고저에 따라 각각 다른 랭크로 나누어집니다. 낮은 것부터 높은 순서로 색상에 따라 :<color=#6ef258>녹색</color>,<color=#42ebff>파란색</color>,<color=#fa70ff>보라색</color>,<color=#fff15b>금색</color>","속성의 고저에 따라 각각 다른 랭크로 나누어집니다. 낮은 것부터 높은 순서로 색상에 따라 :<color=#6ef258>녹색</color>,<color=#42ebff>파란색</color>,<color=#fa70ff>보라색</color>,<color=#fff15b>금색</color>"
,"스토리를 이야기하는 스토리 스테이지로 전투는 포함되지 않으며, 다 보면 스토리 스테이지는 사라집니다.","스토리를 이야기하는 스토리 스테이지로 전투는 포함되지 않으며, 다 보면 스토리 스테이지는 사라집니다."
,"스토리 스테이지:","스토리 스테이지:"
,"스트라이커: 아군 캐릭터의 HP를 회복시켜줍니다","스트라이커: 아군 캐릭터의 HP를 회복시켜줍니다"
,"스트라이크: 주로 적을 섬멸하는 캐릭터에게 많으며 대량의 대미지를 입힙니다","스트라이크: 주로 적을 섬멸하는 캐릭터에게 많으며 대량의 대미지를 입힙니다"
,"시즌스코어의 결산이 이루어질 때마다 지휘관의 시즌랭킹에 따라 보상이 지급된다","시즌스코어의 결산이 이루어질 때마다 지휘관의 시즌랭킹에 따라 보상이 지급된다"
,"시즌 결산 시에 시즌스코어를 바탕으로 랭킹에 따라 영예보상이 지급되며, 시즌스코어는 리셋된다.","시즌 결산 시에 시즌스코어를 바탕으로 랭킹에 따라 영예보상이 지급되며, 시즌스코어는 리셋된다."
,"실드: 주로 아군 캐릭터를 지키는 캐릭터에게 많으면 적에 의한 대미지를 받습니다","실드: 주로 아군 캐릭터를 지키는 캐릭터에게 많으면 적에 의한 대미지를 받습니다"
,"아래 DIY 모드를 탭하시면","아래 DIY 모드를 탭하시면"
,"아이템 지원을 통해 지원 요청을 신청할 수 있으며, 다른 길드 멤버는 아이템을 기증할 수 있다.","아이템 지원을 통해 지원 요청을 신청할 수 있으며, 다른 길드 멤버는 아이템을 기증할 수 있다."
,"어떤 자원 획득 스테이지도 처음 두 번의 드롭으로 특별 보상을 획득할 수 있습니다.","어떤 자원 획득 스테이지도 처음 두 번의 드롭으로 특별 보상을 획득할 수 있습니다."
,"엄호 공격: 자신 이외의 AG 또는 기병이 기본공격스킬을 사용하면 엄호 공격률을 바탕으로 자신의 기본공격스킬을","엄호 공격: 자신 이외의 AG 또는 기병이 기본공격스킬을 사용하면 엄호 공격률을 바탕으로 자신의 기본공격스킬을"
,"업데이트 후 모든 항점의 인자 샘플이 변화하고 미지의 항점의 적도 변화하는 동시에 보상도 재설정됩니다.","업데이트 후 모든 항점의 인자 샘플이 변화하고 미지의 항점의 적도 변화하는 동시에 보상도 재설정됩니다."
,"에너지계통의 메인속성은 HP,","에너지계통의 메인속성은 HP,"
,"연속전투: 1회의 전투에서 복수의 적이 있는 경우, 연속전투의 턴 수가 누적됩니다. 일부 모드에서는 의족화율의 영향을 받지 않습니다.","연속전투: 1회의 전투에서 복수의 적이 있는 경우, 연속전투의 턴 수가 누적됩니다. 일부 모드에서는 의족화율의 영향을 받지 않습니다."
,"연습훈장을 소비하여 훈장 교환을 통해 희귀보상으로 교환할 수 있다","연습훈장을 소비하여 훈장 교환을 통해 희귀보상으로 교환할 수 있다"
,"오른쪽에 소재장비를 넣고","오른쪽에 소재장비를 넣고"
,"왼쪽에 메인 장비","왼쪽에 메인 장비"
,"으로 표시됩니다.","으로 표시됩니다."
,"으로 표시됩니다. 부가속성이 제공하는 속성의 종류는 고정이 아니며 장비 레벨의 강화에 따라 부가속성의 타이틀이 하나씩 해제됩니다. 장비 랭크의 희귀도에 따라 최대 4개의 부가속성이 있습니다.","으로 표시됩니다. 부가속성이 제공하는 속성의 종류는 고정이 아니며 장비 레벨의 강화에 따라 부가속성의 타이틀이 하나씩 해제됩니다. 장비 랭크의 희귀도에 따라 최대 4개의 부가속성이 있습니다."
,"을 올릴 수 있습니다. 호감도 레벨에 따라 새로운 더빙과 배경 스토리가 해제됩니다.","을 올릴 수 있습니다. 호감도 레벨에 따라 새로운 더빙과 배경 스토리가 해제됩니다."
,"이번 공격이 치우침을 받은 경우, 적에게 입히는 대미지가 25% 감소하며, 크리티컬과 중격은 발동되지 않습니다. 또, 스킬 부가의 대부분의 약화효과도 발동하지 않게 됩니다.","이번 공격이 빗맞음을 받은 경우, 적에게 입히는 대미지가 25%감소하며, 크리티컬과 중격은 발동되지 않습니다. 또, 스킬 부가의 대부분의 약화효과도 발동하지 않게 됩니다."
,"이벤트 스테이지를 클리어하면 상응하는 코인을 드롭하고, 코인은 이벤트 숍에서 보상으로 교환할 수 있습니다.","이벤트 스테이지를 클리어하면 상응하는 코인을 드롭하고, 코인은 이벤트 숍에서 보상으로 교환할 수 있습니다."
,"이벤트 CG : 이벤트 스테이지를 클리어하고 이벤트 스토리를 보면 사용 가능한 이벤트 CG 벽지가 언락됩니다.한정 이벤트를 놓친 경우 일시적으로 이벤트 CG를 언락하지 못할 수 있습니다.","이벤트 CG : 이벤트 스테이지를 클리어하고 이벤트 스토리를 보면 사용 가능한 이벤트 CG 벽지가 언락됩니다.한정 이벤트를 놓친 경우 일시적으로 이벤트 CG를 언락하지 못할 수 있습니다."
,"이야기의 전투 스테이지로부터 독립되어 있습니다.","이야기의 전투 스테이지로부터 독립되어 있습니다."
,"일부의 캐릭터 스킬은 스킬 쿨타임의 상승, 감소효과가 있으며 추가로 쿨타임을 상승, 감소시킬 수 있습니다.","일부의 캐릭터 스킬은 스킬 쿨타임의 상승, 감소효과가 있으며 추가로 쿨타임을 상승, 감소시킬 수 있습니다."
,"일정 수의 자금을 소비하면 메인 장비의 서브속성과 소재 장비의 서브속성이 바뀝니다.단, 세트 효과는 이행되지 않습니다.","일정 수의 자금을 소비하면 메인 장비의 서브속성과 소재 장비의 서브속성이 바뀝니다.단, 세트 효과는 이행되지 않습니다."
,"임무 목표의 클리어 수가 증가하고 현재 챕터의 목표 보상도 언락됩니다.","임무 목표의 클리어 수가 증가하고 현재 챕터의 목표 보상도 언락됩니다."
,"자원 획득 스테이지 도전에 횟수 제한은 없으며 특별 보상 획득은 매일 리셋됩니다.","자원 획득 스테이지 도전에 횟수 제한은 없으며 특별 보상 획득은 매일 리셋됩니다."
,"장비의 【별 랭크】 또한 장비의 속성을 좌우하는 중요한 요소입니다","장비의 【별 랭크】 또한 장비의 속성을 좌우하는 중요한 요소입니다"
,"적과 아군이 공격 스킬을 사용한 경우, 공격 발동자의 속성과 공격 목표물의 속성을 바탕으로 크리티컬, 치우침, 중격의 발생이 판정됩니다.","적과 아군이 공격 스킬을 사용한 경우, 공격 발동자의 속성과 공격 목표물의 속성을 바탕으로 크리티컬, 빗맞음, 중격의 발생이 판정됩니다."
,"전술 포인트가 지원 AG를 발동할 수 있을만큼 쌓이게 되면 발동할 수 있는 AG가 점등하며 표시됩니다.","전술 포인트가 지원 AG를 발동할 수 있을만큼 쌓이게 되면 발동할 수 있는 AG가 점등하며 표시됩니다."
,"전술: 특정 방면에서 독특한 특성을 가지며 특수한 전투 장면에서 특별한 힘을 발휘합니다","전술: 특정 방면에서 독특한 특성을 가지며 특수한 전투 장면에서 특별한 힘을 발휘합니다"
,"전투를 진행함에 따라 AG에 대한 애정이 높아지며, 상승한 【호감도】를 통해","전투를 진행함에 따라 AG에 대한 애정이 높아지며, 상승한 【호감도】를 통해"
,"전투를 통해서 다양한 장비를 입수할 수 있습니다. 장비랭크의 색상은 장비의 부속 타이틀 수에 의해 정해집니다","전투를 통해서 다양한 장비를 입수할 수 있습니다. 장비랭크의 색상은 장비의 부속 타이틀 수에 의해 정해집니다"
,"전투에서 연승을 하게 되면 연승 수가 늘어남에 따라 추가 보상을 받을 수 있다. 구체적인 룰은 아래와 같다","전투에서 연승을 하게 되면 연승 수가 늘어남에 따라 추가 보상을 받을 수 있다. 구체적인 룰은 아래와 같다"
,"전투 중에 아래의 행동 게이지를 탭하면","전투 중에 아래의 행동 게이지를 탭하면"
,"전투 중, 화면 좌측 아래의 전술 포인트 버튼을 탭하면 현재의 전술 포인트, 가지고 있는 지원을 확인할 수 있습니다.AG","전투 중, 화면 좌측 아래의 전술 포인트 버튼을 탭하면 현재의 전술 포인트, 가지고 있는 지원을 확인할 수 있습니다.AG"
,"증폭파츠","증폭파츠"
,"지도 조각이 일정 수에 도달하면 【사해의 보물찾기】 조각상자 내의 큰 조각이 해제됩니다.","지도 조각이 일정 수에 도달하면 【사해의 보물찾기】 조각상자 내의 큰 조각이 해제됩니다."
,"지휘관은 기간한정 이벤트의 전투로 다양한 수의 맵 조각을 획득합니다.","지휘관은 기간한정 이벤트의 전투로 다양한 수의 맵 조각을 획득합니다."
,"지휘관은 도전을 [포기]할 수도 있습니다.잠금기는 즉시 해제됩니다.단 보수는 아무것도 획득할 수 없으며, 도전 횟수도 반환되지 않습니다.","지휘관은 도전을 [포기]할 수도 있습니다.잠금기는 즉시 해제됩니다.단 보수는 아무것도 획득할 수 없으며, 도전 횟수도 반환되지 않습니다."
,"지휘관이 지정 조건에 도달하면 동맹 기능이 개방되어 동맹 창설 또는 참여를 선택할 수 있다","지휘관이 지정 조건에 도달하면 동맹 기능이 개방되어 동맹 창설 또는 참여를 선택할 수 있다"
,"지휘관이 12시간 이내에 BOSS를 쓰러뜨리지 못할 경우 BOSS의 진도가 리셋되고 잠긴 팀원과 장비도 해제됩니다.","지휘관이 12시간 이내에 BOSS를 쓰러뜨리지 못할 경우 BOSS의 진도가 리셋되고 잠긴 팀원과 장비도 해제됩니다."
,"지휘관이 3장의 모든 퍼즐을 완성하면 추가로 지급되는 스페셜 보상을 획득합니다.","지휘관이 3장의 모든 퍼즐을 완성하면 추가로 지급되는 스페셜 보상을 획득합니다."
,"지휘관이 [정식토벌]에서 BOSS의 HP를 0으로 하면, BOSS를 격파했다고 간주됩니다.","지휘관이 [정식토벌]에서 BOSS의 HP를 0으로 하면, BOSS를 격파했다고 간주됩니다."
,"창고의 상한을 확장할 수 있으며, 최대 600개까지 확장 가능합니다.","창고의 상한을 확장할 수 있으며, 최대 600개까지 확장 가능합니다."
,"처음으로 규정된 목표를 클리어하면 [결정석]을","처음으로 규정된 목표를 클리어하면 [결정석]을"
,"추진계통,","추진계통,"
,"출발 준비를 탭하면 파견할 AG를 선택할 수 있고, 필요한 조건을 충족하면 해당 임무 파견을 진행할 수 있습니다.또한 추가 조건을 클리어하면 보다 고액의 보수를 받을 수 있습니다.","출발 준비를 탭하면 파견할 AG를 선택할 수 있고, 필요한 조건을 충족하면 해당 임무 파견을 진행할 수 있습니다.또한 추가 조건을 클리어하면 보다 고액의 보수를 받을 수 있습니다."
,"치우침: 공격 스킬을 사용하면 아래의 공식을 바탕으로 판정이 이루어집니다.","빗맞음: 공격 스킬을 사용하면 아래의 공식을 바탕으로 판정이 이루어집니다."
,"캐릭터 그리기 그림을 벽지로 만들 때 여기를 탭하면 캐릭터 그리기 배경을 변경할 수 있습니다.CG를 배경으로 할 경우 이 버튼을 사용할 수 없습니다.","캐릭터 그리기 그림을 벽지로 만들 때 여기를 탭하면 캐릭터 그리기 배경을 변경할 수 있습니다.CG를 배경으로 할 경우 이 버튼을 사용할 수 없습니다."
,"캐릭터 아이콘이 아래에 가까워질수록, 그리고 아이콘 아래의 퍼센트가 <color=#FF0000>100%</color>에 가까워질수록 먼저 행동합니다.","캐릭터 아이콘이 아래에 가까워질수록, 그리고 아이콘 아래의 퍼센트가 <color=#FF0000>100%</color>에 가까워질수록 먼저 행동합니다."
,"캐릭터 : 언락된 AG, 전장을 사용하여 메인 화면의 벽지를 변경할 수 있습니다.또한 배경 버튼을 사용하여 AG 배경을 변경할 수도 있습니다.","캐릭터 : 언락된 AG, 전장을 사용하여 메인 화면의 벽지를 변경할 수 있습니다.또한 배경 버튼을 사용하여 AG 배경을 변경할 수도 있습니다."
,"커스텀 설정: 화면 우측 상부의 화살표를 탭하면 오토전투에 대한 커스텀 설정을 할 수 있습니다","커스텀 설정: 화면 우측 상부의 화살표를 탭하면 오토전투에 대한 커스텀 설정을 할 수 있습니다"
,"쾌적도가 제공하는 신뢰도 보정은 다음과 같습니다.","쾌적도가 제공하는 신뢰도 보정은 다음과 같습니다."
,"쾌적도 300~500 : 전투종료시 획득 신뢰도 +1\n쾌적도 501~1000 : 전투종료시 획득 신뢰도 +2\n쾌적도 1001~1500 : 전투종료시 획득 신뢰도 +3\n쾌적도 1501 이상 : 전투종료시 획득 신뢰도 +4","쾌적도 300~500 : 전투종료시 획득 신뢰도 +1\n쾌적도 501~1000 : 전투종료시 획득 신뢰도 +2\n쾌적도 1001~1500 : 전투종료시 획득 신뢰도 +3\n쾌적도 1501 이상 : 전투종료시 획득 신뢰도 +4"
