108700036	그리고… 사과할 시간에 주위나 잘 봐. 차분히 대화를 하는 건 괴뢰들을 무찌르고 나서 해도 충분하니까.	
108700037	유이는 그대로 방향을 바꾸더니 화려한 궤적을 그리며 순식간에 괴뢰와의 거리를 좁혀나갔다.	
108700038	.......	
108700039	필은 그 자리에 멍하니 서서 불안한 듯 주먹을 움켜쥐었다.	
108700040	방금 그 사람, 멋있지 않아요? 역시 AG-041F 유이 씨네요. 프론티어 제12군의 대장을 맡았던 것도 이해가 되는군요.	
108700041	당신은…?	
108700042	제 이름은 그레이스라고 해요. 선봉 팀의 병사죠.	
108700043	……선봉 팀이 돌아와 휴식을 취하고 있다는 건 승리가 눈앞이라는 말?	
108700044	글쎄요… 그건 저도 잘 모르겠네요.	
108700045	전 그저 후배들과 교대한 것뿐이니까요.	
108700046	그레이스는 그렇게 말하고는 망가진 기계 팔을 필의 앞에 아무렇게나 던져 놓았다.	
108700047	제 의족에 거부 반응이 나타나는 바람에 전투를 계속하기에는 위험했어요. 그래서 이렇게 복귀하게 된 것이죠.	
108700048	의… 의족이라면… AG 특유의?	
108700049	특유라고 하기보다는 필수적인 부품이라고 하는 게 더 맞겠죠.	
108700050	강화된 의족이 아니면 무장이나 장갑을 장착한 채 출격할 수 없어요. 물론, 맨몸으로는 괴뢰와 싸울 수도 없죠.	
108700051	그, 그랬군…	
108700052	유이도 의족을 교체한 덕에 살아남을 수 있었던 거였어. 죽은 줄로만 알았었는데...	
108700053	네, 맞아요.	
108700054	유이 씨가 쓰러진 곳을 페페 중사가 알려줬기 때문에 괴뢰에게 침식되기 전에 그녀를 회수할 수 있었던 거예요.	
108700055	우리 AG들은 뇌와 코어만 있으면 의족을 교체한 후 전장으로 돌아갈 수 있거든요.	
108700056	그건…	
108700057	하지만 그 말은 곧…	
108700058	영원히 싸워야만 한다는 말과도 같은데… 무섭지는 않은 거야?	
108700059	물론 무섭죠. 다들 같은 마음일 거예요. 저 역시도… 전장에서 도망치고 싶으니까요.	
108700060	하지만 결국에는 또다시 이곳으로 돌아와 버리고 말죠.	
108700061	응? 왜지?	
108700062	당신, 오토루나 사람이라고 했었나요? 그렇다면 아마도 이해하기 힘들지도 모르겠군요.	
108700063	우리는... 전장에서 달아난다고 해서 괴뢰의 위협이 사라지지는 않아요. 지상에는 완전히 도망갈 수 있는 곳 따위는 어디에도 없으니까요.	
108700064	그렇기 때문에 우린 자신의 힘으로 생존권을 쟁취해야만 하죠.	
108700065	강한 어조로 말하는 그레이스의 모습에 필은 말로 표현할 수 없는 충격을 받았다.	
108700066	<color=#969696>그랬군. 그랬었어… 난 지금까지 그토록 간단한 사실조차도 알지 못했었어.</color>	
108700067	<color=#969696>지상의 사람들은 모두 필사적으로 싸우고 있었던 거야...</color>	
108700068	<color=#969696>그럼에도 불구하고 오토루나의 우리들은… 안전한 곳에서 항상 태평하게만 살고 있었다니...</color>	
108700069	그 순간, 울려 퍼진 굉음에 의해 필의 의식이 현실로 되돌아왔다. 시야 저편에 괴뢰의 공격을 받고 있는 유이의 모습이 들어왔다.	
108700070	유이?!	
108700071	유이의 기계 몸체에서 불꽃이 뿜어져 나오고 있었다. 유이는 괴로운 표정을 지으며 반격을 해 보았지만, 그 공격은 괴뢰화된 중형 AG에게 상처 하나 입히지 못했다.	
108700072	고전하고 있군.	
108700073	페페, 언제 왔어? 어서 빨리 뭐라도 해봐.	
108700074	필이 페페의 파괴된 양발을 보고서는 하던 말을 멈추었다. 잠시 후, 그녀의 입에서 나온 말은 자신이 생각해도 뜻밖의 말이었다.	
108700075	뭐라도 좋으니 내가 할 수 있는 일은 없어?!	
108700076	그래, 내가 널 업어줄게. 그렇게 하면 적어도 총으로 유이를 지원해 줄 수는 있잖아?!	
108700077	유이를 대신해 그 마음만 받아두지.	
108700078	이 거리에서 지원 사격을 해봤자 유이의 전투를 방해만 할 뿐이야.	
108700079	하지만 이대로는…	
108700080	격투형 AG는 괴뢰화된 AG에 대항하기 위해 탄생한 특수한 AG야.	
108700081	그러니 그녀를 믿어봐. 지금 할 수 있는 건 그것밖에 없어.	
108700082	괴뢰에게 접근을 시도하고 있던 유이의 몸은 이미 만신창이가 되어 있었다. 그때 괴뢰가 발사한 새빨간 빔이 또다시 그녀의 좌측 몸통을 관통했다.	
108700083	<color=#969696>크윽… 활은 더 이상 도움이 되지 않는 것 같군.</color>	
108700084	<color=#969696>남은 무기는 이것뿐인가...</color>	
108700085	유이가 그런 생각을 하던 순간, 괴뢰가 4개의 거대한 빔을 발사했다. 시야를 덮는 그 빛을 본 유이는 재빠르게 반응했다.	
108700086	──!	O
108700087		O
108700088	최소한의 움직임으로 자신을 덮쳐오는 빔을 피하면서 등 뒤의 실체검을 뽑아 추진기의 힘을 이용해 그대로 괴뢰의 몸을 찢어버렸다.	
108700089	──확인했다.	
108700090	목표물의 반응은 완전히 소실됨.	
108700091	임무 완료.	
108700092	거의 같은 타이밍에 다른 AG들도 남은 괴뢰 무리를 격파하는데 성공한 것인지 제48군의 정찰형 AG팀이 암해의 소실을 확인한 후, 델라에게 보고를 하고 있었다.	
108700093	보고를 받은 델라는 전군에게 이번 전투에서 승리한 사실을 알렸다.	
108700094	이것이 진정한 괴뢰전인가…	
108700095	작전이 끝나자, 태양이 지평선 너머로 잠기려 하고 있었다──	
108700096	…새빨간 황혼 아래, 치열한 전투를 끝낸 소녀들의 얼굴만이 창백하게 떠오르고 있었다.	
108700097	그날 밤…	
108700098	좋은 소식이 있다. 네가 타고 온 셔틀 보트를 발견했다고 한다.	
108700099	현재 에너지를 보충 중이니 며칠 후에는 오토루나로 돌아갈 수 있을 거야.	
108700100	난…	
108700101	실은…	
108700102	뭐야? 네가 돌아가고 싶다고 해서 힘들게 셔틀 보트를 회수해 왔다고!	
108700103	설마 이제 와서 갑자기 마음이 바뀐 것은 아니겠지?	
108700104	그, 그게 아니라…	
108700105	나 같은 보통 인간은 아무런 도움이 되지 못한다는 사실은 이미 뼈저리게 느꼈어. 하지만 나도 할 수 있는 일이 있어――	
108700106	필은 카메라를 꺼내 페페에게 보여주었다. 그 안에는 대용량 메모리카드가 삽입되어 있었다.	
108700107	이 카메라로 지상의 진짜 모습을 촬영해 두고 싶어!	
108700108	.......	
108700109	안될까?	
108700110	……철없는 아이의 어리석은 생각을 고칠 수 있을지도 모르겠군.	
108700111	전부 고칠게!	
108700112	그래, 철없고 어리석은 생각 모두 고칠 거야! 난 이제 어른이니까!	
108700113	……다음날	
108700114	페페로부터 이야기는 들었습니다. 우리가 전투에 임하는 모습을 촬영하고 싶다고요?	
108700115	전문적인 용어로는 다큐멘터리라고 할까. 난 진정한 괴뢰전쟁의 모습을 오토루나의 사람들에게 알리고 싶어!	
108700116	부탁이야, 델라 대장.	
108700117	……제 판단만으로는 결정할 수 없어요. 수뇌의 허가가 있어야 해요.	
108700118	일단은 하게 내버려 두는 건 어떨까? 어쩌면 금방 싫증 낼지도 모르지… 아니면 얼마 못 가서 목숨을 잃을 수도 있고.	
108700119	뭐라고!	
108700120	후후. 페페 중사는 전장에 나가는 일이 얼마나 위험한지 알려주려는 거예요. 괴뢰와의 전투에서는 농담이 아니라 종잇장처럼 쉽게 목숨을 잃는 일이 부지기수이니까요.	
108700121	……날 걱정해 주고 있다는 말이야? 그렇게는 보이지 않는데...	
108700122	그렇게 생각한다면 그녀와 좀 더 친해지면 어때? 이렇게 말하는 나도 페페 중사와 안 지는 얼마 되지 않았지만...	
108700123	흠흠. 이야기가 딴 곳으로 새어 버렸네요. 아무튼 수뇌의 부담을 가중시키고 싶지 않다는 게 제 생각이에요.	
108700124	……이렇게 하면 어떨까요? 일단은 보급 구역에서 활동을 하도록 하세요. 물론, AG들의 정비와 휴식에는 방해가 되지 않도록 해줘야 해요.	
108700125	알겠어!	
108700126	……한편, \'유니온\' 지휘함	
108700127	카펠라, 작전은 매우 순조롭게 진행되고 있어. 아주 잘 해주고 있는 것 같군.	
108700128	후후… 평소부터 #<name>의 작전 기록을 연구하던 것이 드디어 결실을 맺었다고 할 수 있겠군요…!	
108700129	…하지만 아직 기뻐하기에는 일러요.	
108700130	그렇게 말한 카펠라는 자신의 뺨을 가볍게 두드렸다.	
108700131	새 경로는 결정하셨나요?	
108700132	응, 지금부터 모든 함대에 수정 후의 좌표를 알린 후, 새 경로를 바탕으로 전진할 생각이야.	
108700133	그런 다음… 현재의 작전 계획을 변경할 거야.	
108700134	네.	
108700135	……네?!	
108700136	왜, 왜죠? 대체 이유가 뭐죠…?	
108700137	뭔가 생각이 있다는 모양이야. 자세한 이유는 나도 모르지만.	
108700138	……이 녀석은 함대의 움직임과는 별도로 단독 행동을 할 작정인 거야.	
108700139	단독 행동을?! 전 인정할 수 없어요!	
108700140	단독 행동이 아냐. 엄호를 위한 AG와 04도 함께 할 거다.	
108700141	그게 무슨… 다, 다른 사람들은 뭐라고 하던가요?!	
108700142	약간의 의견 충돌은 있었지만, 지금은 그녀들도 모두 동의하고 있어.	
108700143	동의한다는 말을 했었던가?	
108700144	보스…	
108700145	맞아요. 우리 의견을 마음대로 꾸미지 마세요.	
108700146	나 또한 납득할 수 없어. 제대로 된 설명조차 아직 듣지 못했다구.	
108700147	격투형 AG는 엄호 임무에는 적합하지 않아. 그 정도는 알고 있겠지?	
108700148	니오, 레일라, 멜.	
108700149	이것은 중요한 임무다. 하지만, 이 건을 위해 너희들을 데리고 가는 것은 위험 부담이 너무 커. 어쩔 수 없는 결정이니 믿어주길 바란다.	
108700150	그 말에… 3명의 프로토타입AG는 한동안 입을 열지 않았다.	
108700151	…임무에서 돌아오게 되면 나랑 포커 게임을 해줘야 해. 물론 밤새도록 할 거야.	
108700152	으음… 보스… 여기는 멜이 확실하게 지키고 있을게… 그러니 빨리 돌아와야 해, 알겠지…?	
108700153	#<non>씨, 부디 무사하시길...	
108700154	그래.	
108700155	<color=#969696>아무런 설명도 없었는데도 불구하고 모두의 태도가 일변하다니...</color>	
108700156	<color=#969696>명령이나 계약보다도 굳건한 관계가 존재한다는 건가. 이 4명은 서로를 신뢰하고 있군.</color>	
108700157	<color=#969696>\'블랙박스\'에 대한 진상이 밝혀진다면 나도 모두와 같이 서로 신뢰할 수 있는 관계가 될 수 있을까...</color>	
108700158	걱정하지 마. #<name>은(는) 내가 지킬 테니.	
108700159	04, 지휘관님을 잘 부탁해요.	
108700160	네!	
108700161	카펠라, 너와의 통신 회선은 항상 열어두도록 할게. 기함의 지휘를 맡길 테니 무슨 일이 있으면 언제든지 연락하도록 해.	
108700162	함대에는 이미 새 경로를 송신해두었어. 돌아서 가게 될 테니 목적지 도착 시각이 당초 예정 시각보다 몇 시간가량 늦어질 거야. 그때쯤이면 나와 04도 이미 복귀했을 테지.	
108700163	……여유를 부릴 때가 아닌 것 같은데.	
108700164	카펠라, 너와의 통신 회선은 항상 열어두도록 할게. 기함의 지휘를 맡길 테니 무슨 일이 있으면 언제든지 연락하도록 해.	
108700165	함대에는 이미 새 경로를 송신해두었어. 돌아서 가게 될 테니 목적지 도착 시각이 당초 예정 시각보다 몇 시간가량 늦어질 거야. 그때쯤이면 나와 04도 이미 복귀했을 테지.	
108700166	알겠습니다…!	
108700167	<color=#9dd0ff>지휘관, 암호화 채널을 통해 묻고 싶은 게 있습니다만...</color>	
108700168	<color=#9dd0ff>뭐지?</color>	
108700169	<color=#9dd0ff>어째서 갑자기 두 팀으로 나누는 거죠? 게다가 지휘관의 목적지라는 게──</color>	
108700170	<color=#9dd0ff>……프리랜스 주에는 왜 갑자기?</color>	
108700171	<color=#9dd0ff>작전 계획의 통보 이후, 수뇌는 유니온에게 아무런 연락도 해오지 않았어.</color>	
108700172	<color=#9dd0ff>네? 하지만 그건 특별한 일도 아니지 않나요? 수뇌는 보통 필요할 때에만 연락을 하는 사람이니까요. 아… 엄밀히 말하면 사람이라고는 할 수 없지만.</color>	
108700173	<color=#9dd0ff>맞아, 그녀는 언제는 필요시에만 연락을 하지. 그렇기 때문에 더 걱정이라는 거야. 수뇌가 지시한 항로상에서 문제가 생겼다면 반드시 뭔가 대책을 강구할 텐데 이번에는 그렇지 않다는 거지.</color>	
108700174	<color=#9dd0ff>토이펠 또한 아무런 연락을 해오고 있지 않아. 상황을 확인해두지 않으면 더 큰 위험이 닥칠지도 몰라.</color>	
108700175	지휘관의 말에 카펠라는 고객을 끄덕이며 납득을 하는 모습이었다.	
108700176	알겠습니다. 이곳은 제게 맡겨주세요.	
108700177	제가 반드시 오토랜드 호를 지켜내겠습니다!	
108700178	지휘관은 함교에서 동료들에게 작별 인사를 하고는 04과 엄호를 위한 AG를 데리고 셔틀로 향했다.	
108700179	임무에 대해서는 이해했어. 잘 부탁해, #<name>.	
108700180	지휘관은 무뚝뚝한 얼굴로 인사를 하는 04를 향해 미소를 보냈다.	
108700181	<color=#969696>보통, 격투형 AG는 호위 임무 따위는 담당하지 않지만 말이지.</color>	
108700182	<color=#969696>#<name>, 네가 날 호위 임무에 배정한 것은… 나를 단련시키기 위해서인가? 아니면 나를 시험해 보기 위해서? 그것도 아니라면… 나를 감시하기 위해서야?</color>	
108800000	……암해 작전 종결로부터 이틀 후, 제48군의 거점 내	
108800001	언니, 잠깐 시간 좀 내줄 수 있어?	
108800002	취재를 하고 싶은데…	
108800003	……저리 가.	
108800004	아, 알겠어…	
108800005	……저, 그쪽의 언니는 어때?	
108800006	.......	
108800007	저… 저기요?	
108800008	볼일 없어.	
108800009	앗!	
108800010	미, 미안해!	
108800011	<color=#969696>다들 저기압이네… 암해에서의 전투에서 승리했는데도 불구하고 어째서 이렇게 분위기가 어두운 거지?</color>	
108800012	마음속으로 그렇게 생각하던 필은 한쪽 구석으로 이동한 후, 어떻게 하면 AG들의 마음을 열 수 있을지 고민하면서 취재 연습을 하기 시작했다.	
108800013	아니면 좀 더 정중한 태도로 취재 부탁을 하는 것이 좋으려나?	
108800014	이봐.	
108800015	아앗?! 죄송해요, 지금 당장 다른 곳으로 갈게요!	
108800016	이곳에 있어도 괜찮아요.	
108800017	저예요, 그레이스.	
108800018	앗, 그레이스 씨다!	
108800019	그냥 그레이스라고 불러도 돼요.	
108800020	내가 방해라도 한 거야?	
108800021	아녜요, 전 단지 당신이 아침부터 계속 취재 거부를 당하는 걸 보고… 위로해 주려고 온 거예요.	
108800022	……그랬구나, 하지만 괜찮아. 난 아무렇지 않으니까.	
108800023	다들 어째서 당신 취재를 거부하는지… 좀 더 확실하게 말하면 어째서 당신을 싫어하는지 알고 싶지는 않나요?	
108800024	그거라면 굳이 물어보지 않아도 알고 있어.	
108800025	내가 오토루나에서 왔기 때문이잖아?	
108800026	맞아요… 이곳의 모두는 오토루나에 대해서 강한 반감을 가지고 있죠.	
108800027	지상이 괴뢰에게 점령된 지 꽤 많은 시간이 흘렀음에도 불구하고… 오토루나가 우리들에게 도움의 손길을 뻗어준 적은 없으니까요.	
108800028	오토루나에서 정기적으로 AAD의 AG를 파견하고 있다고 들었는데...	
108800029	그래요. 하지만 그 AG들 대부분은 오토루나에 의해 강제적으로 AG로 개조된 후, 지상으로 \'도태\'된 사람들이죠.	
108800030	뭐라고──?!	
108800031	힘들게 오토루나로 도망친 사람들이 또다시 지상을 위해 목숨을 걸고 싸울 생각이 들겠어요?	
108800032	인간은 이기적인 동물이에요.	
108800033	그건…	
108800034	먼 옛날에 존재하던 크럭스 부대과 같이 AAD 멤버의 구성은 매우 복잡하죠. 다들 자신만의 목적을 가지고 있거든요.	
108800035	공을 세우고 돌아가려고 하는 자, 형벌로부터 도망치려고 하는 자…그 대부분은 자신들의 의지로 AG가 된 것이 아닙니다.	
108800036	…오토루나에서는 그런 일에 대해서는 한 번도 보도를 한 적이 없는데…	
108800037	그렇겠죠. 그러니 오토루나에 대한 인상이 나쁠 수밖에 없는 거예요.	
108800038	델라 대장이 미리 모두에게 일러두지 않았더라면 당신은 아마 벌써 죽임을 당했을 지도 몰라요...	
108800039	헉?! 그렇게 심각한 수준이야?!	
108800040	저 역시도 그런 일은 없길 바라지만… 아무튼 오토루나로 돌아갈 때까지는 너무 눈에 띄지 않도록 행동하는 것이 좋을 거예요.	
108800041	……응, 알겠어.	
108800042	.......	
108800043	하지만 그전에 그레이스를 인터뷰하고 싶어!	
108800044	제 말을 이해한 게 맞나요? 방금 제가 눈에 띄는 행동은 자제하라고――	
108800045	지상의 진짜 상황을 오토루나에 전달하고 싶단 말이야!	
108800046	.......	
108800047	그래도 안 돼요…! 제 권한을 넘어선 문제라고요!	
108800048	권한 따위 알게 뭐람! 자, 그럼 시작한다!	
108800049	필은 녹화 버튼을 눌러 그레이스를 촬영하기 시작했다.	
108800050	잠깐… 정말 안 돼요! 게다가 지금 화장도 하지 않았는데!	
108800051	저 꼬맹이, 기자라기보다는 파파라치에 가깝잖아?	
108800052	……너, 저 아이가 꽤나 신경 쓰이는가 보네? 계속 지켜보고 있는 것 같던데?	
108800053	오해하지 마. 난 그저 델라 대장의 지시로 거점 내에서 칼부림 소동이 일어나지는 않는지 감시하고 있을 뿐이니까.	
108800054	하지만 저 아이를 이 거점에서 보호하자고 대장에게 제안한 것은 너잖아?	
108800055	……시비나 걸려고 날 찾아온 것은 아닐 테고?	
108800056	그래, 맞아. 그럼 본론으로 들어가지.	
108800057	델라 대장이 널 찾고 있어. 넌 \'프론티어 특수부대\'의 AG인 것 같더군.	
108800058	……그렇군. 뭔가 중대한 일이라도 일어난 건가?	
108800059	어서 빨리 대장한테 가봐. 그나저나 나도 궁금하군. \'프론티어 특수부대\'가 대체 무엇인지 말이야.	
108800060	……아이언 해머	
108800061	전황은 어때?	
108800062	현재 상황에서는 수뇌의 계산에서 크게 벗어나지 않고 있습니다.	
108800063	우리 군이 간신히 전선을 유지하고는 있습니다만, 괴뢰의 공세가 더욱 거세지고 있는 상황입니다.	
108800064	소모전이 되면 손실이 너무 막대하다.	
108800065	유니온\'에 의한 코핀 토쳐 암살 작전은 어떻게 되어 가고 있지?	
108800066	유니온은 자발적으로 항로를 변경했습니다. 도착 시간은 이미 예정된 시간을 경과하고 있습니다.	
108800067	……어쩔 수 없네. \'카발라\'를 기동시키도록 해. 대다수의 인류를 구하기 위해서는 소수의 희생이 불가피하다. 현시점에서는 그것이 최선의 선택이야.	
108800068	네!	
108800069	……아, 잠시만 기다려 주십시오. 인류 의회가 연락을 해 왔습니다.	
108800070	수뇌와의 온라인 회의를 희망하는 듯합니다.	
108800071	거절하겠다.	
108800072	그들이 강제 명령을 발동했습니다만...	
108800073	.......	
108800074	규정상, 작전 기간 중에는 인류 지도자의 과반수에 의한 찬성이 있어야 강제 명령을 발동할 수 있게 되어 있다.	
108800075	네……아무래도 과반수가 찬성한 것 같습니다. 수뇌 특권을 발동하면 거절 가능합니다만, 어떻게 하시겠습니까?	
108800076	아니, 그럴 필요는 없어.	
108800077	암호화 통신을 연결해. 회의에 참석하도록 하지.	
108800078	네!	
108800079	그럼 근접 촬영에는 50mm 렌즈를 사용하는 거야?	
108800080	맞아. 이해가 빠르네.	
108800081	75mm도 사용할 수 있어. 50mm는 너무 평범하니까.	
108800082	그렇군… 그렇다면…	
108800083	이봐, 너 취재를 하고 있는 거 아니었어? 왜 갑자기 촬영 수업을 시작한 거야?	
108800084	촬영에 대해서 궁금한 점이 많은 것 같길래 잠깐 알려준 것뿐이야.	
108800085	내가 방해가 된 건가?	
108800086	괜찮아. 대신 나중에 널 취재하게 해줘.	
108800087	부, 부끄러운데… 난 외모도 평범한 데다…	
108800088	상관없어. 외모 때문에 그런 거라면 촬영 후에 보정하면 돼.	
108800089	.......	
108800090	페페, 여기에 있었군요.	
108800091	작전 회의 시간인가?	
108800092	네.	
108800093	알겠어, 지금 가도록 하지.	
108800094	그렇게 말한 페페는 필을 슬쩍 쳐다보았다.	
108800095	……좋아, 그럼 이번에는 구도의 3요소에 대해서 알려줄게.	
108800096	프론티어 특수부대는 수뇌의 직속 부대로 특수한 권한을 부여받고 있지.	
108800097	내게 주어진 특수 권한은 제한된 상황에서 프론티어에 소속된 모든 군의 지휘권을 행사할 수 있는 권한이야. 비록 내 계급이 중사이긴 하지만, 지휘관에 해당하는 권한을 얻을 수 있게 되는 거지.	
108800098	다만, 그것이 가능해지기 위해서는 수뇌가 지휘를 할 수 없는 상태가 되어야 한다는 거네요?	
108800099	맞아.	
108800100	우린 최근 며칠간 수뇌의 새 지령이나 연락을 받지 못했어. 이런 일은 지금까지 한 번도 없었지.	
108800101	괴뢰 무리가 사용하고 있는 전술은 날이 갈수록 진화하고 있어요.	
108800102	정세가 갈수록 긴박해지고 있다… 그렇게 판단할 수밖에 없을 것 같아요.	
108800103	내 권한을 발동해서 전군의 의사결정을 수집하자는 말인가?	
108800104	맞아요. 지금도 희생자가 시시각각으로 늘어나고 있죠. 수뇌가 어떠한 상황에 처해있는지는 모르겠지만, 지금의 우리에게는 지휘를 맡아줄 리더가 필요합니다.	
108800105	하지만 전, 전군의 지휘를 할 수 없죠. 다만, 당신의 그 권한으로 인류 의회와 연락을 할 수 있지 않을까요?	
108800106	……맞아. 의회와 연락을 취하기 위한 준비는 지금 당장이라도 가능해.	
108800107	잠깐! 꽤 성가시게 된 것 같은데… 정찰 부대가 새로운 괴뢰 무리를 발견한 것 같아.	
108800108	지휘권의 통합에 관한 이야기는 일단 보류하도록 하죠. 괴뢰에게 전선을 빼앗길 수는 없으니까요.	
108800109	다들… 출동하는 거야?	
108800110	걱정하지 마세요. 여기에 있으면 안전하니까요.	
108800111	응, 알겠어.	
108800112	왠지 차분해진 것 같군요…?	
108800113	난 어른이니까 사리분별 정도는 할 수 있다구!	
108800114	다들 조심해서 다녀와!	
108800115	물론이죠.	
108800116	그 후, 작전은 신속하게 완료되었다. 하지만 복귀한 AG들 모두 어깨를 늘어뜨린 채 힘이 없어 보였다.	
108800117	모두, 고생했어!	
108800118	.......	
108800119	왜 그래?	
108800120	그레이스는 필의 말에 대꾸도 하지 않고, 곧장 자신의 정비실로 향했다.	
108800121	다들…	
108800122	돌아온 AG들 모두, 마음이 딴 곳에 있는 듯한 모습이었다.	
108800123	무슨 일이라도 있었던 걸까…	
108800124	멍하니 있지 말고 쉬어두도록 해.	
108800125	페페…? 혹시 이번 작전이 실패로 끝난 거야…?	
108800126	그렇지 않아. 접근해오던 괴뢰 무리도 섬멸한 데다 전선 유지도 성공했으니. 다만… 비교적 큰 대가를 치러야 했을 뿐이야.	
108800127	……그런 것 같네.	
108800128	아 참, 얼마 전 내가 촬영 기술에 대해서 알려준 AG 말인데, 언제쯤이나 돌아올까? 아직 복귀하지 않은 것 같아서 말이야.	
108800129	……그녀라면 전사했어.	
108800130	──?!	O
108800131	이건 그녀가 착용하고 있던 군번줄이다. 네가 보관하고 있도록 해.	
108800132	으윽… 크윽…	
108800133	어떻게… 그럴 수가…	
108800134	울지 마. 전장에서는 언제든지 일어날 수 있는 일이야. 그녀가 존재했던 사실을 네가 확실하게 기억해 주도록 해.	
108800135	나… 나 역시…	
108800136	나 역시 이 며칠간 얼마나 많은 사람들이 죽었는지 알고 있어… 또, 전투 때마다 복귀하는 인원이 줄어드는 것도 알고 있고...	
108800137	난 말이야──!	
108800138	진정해!	
108800139	.......	
108800140	다른 이야기를 하도록 하지. 네 기분을 전환시키기 위해서 말이야.	
108800141	지금 당장 짐을 싸도록 해. 셔틀 보트의 에너지 보충이 이제 곧 끝난다.	
108800142	내일 날이 밝는 대로 돌아갈 수 있을 거야.	
108800143	.......	
108800144	……고작 그런 걸로 기분 전환이 되지는 않아…	
108800145	……다음 날 아침	
108800146	이곳이라면 안전해. 기동시켜.	
108800147	응.	
108800148	그런데 정말 괜찮을까? 이곳 말이야.	
108800149	적어도 3킬로미터 이내에서는 괴뢰의 반응이 관측되지 않았다.	
108800150	하지만 저쪽에서 왠지 수상한 느낌이 드는데…	
108800151	어디를 말하는 거지? 좀 더 확실하게 말해봐.	
108800152	저기 빨간 건물의 잔해가 쌓여 있는 곳.	
108800153	……저곳은 여기에서 3킬로미터 이상 떨어져 있어. 대체 뭐가 수상하다는 거지?	
108800154	잘은 모르겠지만, 왠지 기분 나쁜…	
108800155	그래…? 직감인가?	
108800156	미안해… 신경 쓰지 않아도 돼.	
108800157	그럼 난 이만 가볼게.	
108800158	그렇게 말을 건넨 필이 셔틀 보트에 올라탄 순간, 페페가 3킬로미터 전방에 있는 건물 아래에서 심상치 않은 일이 벌어지고 있는 것을 감지했다.	
108800159	그때 장거리 라이플이 발사되었다. 페페는 서둘러 필을 껴안고 앞쪽을 향해 굴러간 후, 셔틀 보트를 방패 삼아 몸을 보호하는데 성공할 수 있었다.	
108800160	……!	O
108800161	이게… 무슨 일이지…	
108800162	이곳에서 움직이지 마. 괴뢰화된 장거리 저격형 AG가 있는 것 같아. 금방 처리하고 올게.	
108800163	응!	
108800164	처리했으니 이제 안심해도 돼.	
108800165	그렇지만… 셔틀 보트가 망가져 버렸어.	
108800166	……내 실수야. 무의식적으로 근처에 있는 엄폐물을 이용해 버리고 말았어.	
108800167	페페의 잘못이 아냐.	
108800168	그보다… 어떻게 아까의 공격을 피할 수 있었지? 예상치 못한 급습이었잖아?	
108800169	경험이 풍부한 병사일수록 직감을 중요하게 여기는 법이지.	
108800170	그렇기 때문에 난 너의 촉을 믿었어. 저 잔해 아래에 뭔가 있을지도 모른다고 말이지.	
108800171	실제로 그 예감은 들어맞았어. 어쩌면 너한테는 특별한 재능이 있을지도 모르겠군.	
108800172	응…?	
108800173	구체적으로 어떠한 재능인지는 스스로 생각해 보도록 해.	
108800174	이번에도 스스로 생각하지 않으면 안 되는 거야…?	
108800175	스스로 생각하는 건 기자로서 가장 중요한 덕목 아닌가? 시킨 일만 하는 녀석이 저널리스트가 될 수 있다고 생각해?	
108800176	페페 중사, 돌아왔군요. 델라 대장이 당신을 찾고 있었어요.	
108800177	……응? 어째서 필과 함께 있는 거죠?	
108800178	문제가 좀 생겼어. 셔틀 보트가 괴뢰에 의해 망가져 버렸거든.	
108800179	그런 일이 있었는데도 불구하고 필의 상태가 의외로 밝아 보이는군요.	
108800180	딱히 우울해할 필요도 없지 않을까? 앞으로 더 많은 것들을 취재할 수 있게 되었으니까 말이야.	
108800181	아, 그렇지! 나도 이제 너희 부대에 참가할 수 있게 됐어!	
108800182	네?! 그게 무슨 말이죠, 페페 중사?	
108800183	이 녀석 말은 무시해.	
108800184	그보다… 델라 대장이 날 찾았단 말이지?	
108800185	네, 저와 함께 브리핑 룸으로 오라고 하더군요.	
108800186	알겠어.	
108800187	콜록, 콜록…	
108800188	아… 잊고 있었어.	
108800189	너, 또 제시간에 주사를 맞지 않은 건가? 어쩔 수 없군. 내가 놔줄 테니까 목을 내밀어봐.	
108800190	자, 잠깐만… 아직 마음의 준비가…	
108800191	필이 페페 앞으로 몸을 숙이자, 페페가 재빨리 저항소를 필의 목 주변에 꽂아 넣었다.	
108800192	아, 아얏…!	
108800193	학습 능력이 떨어지는 녀석이군. 주사가 그렇게 무서운가?	
108800194	당연히 무섭지! 괴뢰가 되어도 좋으니까 더 이상 주사 따위 맞기 싫다구!	
108800195	바보 같은 소리.	
108800196	정말이지 어린아이 같아…	
108800197	자, 그럼 브리핑을 하러 가볼까.	
108800198	이 냉혈한….!	
108800199	……잠시 후	
108800200	페페와 델라의 회의는 밤까지 이어졌다…	
108800201	하아… 이 시간에 나까지 불러내다니.	
108800202	대체 무슨 일이야?	
108800203	우리 계획이 변경되었다. 정예 함대가 우리 임무를 이어받게 될 거야.	
108800204	뭐? 그렇다면…	
108800205	너도 \'유니온\'이란 이름은 들어본 적이 있겠지?	
108800206	응! 오토루나의 공식 채널에서도 그 사람들에 대한 보도를 자주 하니까. 다들 \'유니온\'이 지상의 문제를 해결하는 구세주라고 생각하고 있어.	
